SAMPLEID,LATITUDE,LONGITUDE,SAMPLETYPE,COLLARID,FROMDEPTH,TODEPTH,Cu_ppm,SPURIOUS,Dataset
19905094,-31.353962,121.50587,DRILLRC,931979,118.0,224943.0,97.0,0.0,Drillhole Original
19905074,-31.353962,121.50587,DRILLRC,931979,92.0,224923.0,73.0,0.0,Drillhole Original
19905076,-31.353962,121.50587,DRILLRC,931979,100.0,224925.0,96.0,0.0,Drillhole Original
19903415,-31.354126,121.50671,DRILLDD,931934,38.0,224047.0,37.0,0.0,Drillhole Original
19903414,-31.354126,121.50671,DRILLDD,931934,37.0,224046.0,32.0,0.0,Drillhole Original
19903413,-31.354126,121.50671,DRILLDD,931934,36.0,224045.0,32.0,0.0,Drillhole Original
19903412,-31.354126,121.50671,DRILLDD,931934,35.0,224044.0,42.0,0.0,Drillhole Original
19903411,-31.354126,121.50671,DRILLDD,931934,34.0,224043.0,37.0,0.0,Drillhole Original
19903410,-31.354126,121.50671,DRILLDD,931934,33.0,224042.0,44.0,0.0,Drillhole Original
19903409,-31.354126,121.50671,DRILLDD,931934,32.0,224041.0,18.0,0.0,Drillhole Original
19903408,-31.354126,121.50671,DRILLDD,931934,31.0,224040.0,39.0,0.0,Drillhole Original
19903404,-31.354126,121.50671,DRILLDD,931934,27.0,224036.0,36.0,0.0,Drillhole Original
19903384,-31.354126,121.50671,DRILLDD,931934,7.0,224016.0,44.0,0.0,Drillhole Original
19903383,-31.354126,121.50671,DRILLDD,931934,6.0,224015.0,71.0,0.0,Drillhole Original
19903382,-31.354126,121.50671,DRILLDD,931934,5.0,224014.0,141.0,0.0,Drillhole Original
19903381,-31.354126,121.50671,DRILLDD,931934,4.0,224013.0,190.0,1.0,Drillhole Original
19903380,-31.354126,121.50671,DRILLDD,931934,3.0,224012.0,228.0,1.0,Drillhole Original
19903421,-31.354126,121.50671,DRILLDD,931934,44.0,224053.0,37.0,0.0,Drillhole Original
19903398,-31.354126,121.50671,DRILLDD,931934,21.0,224030.0,44.0,0.0,Drillhole Original
19903406,-31.354126,121.50671,DRILLDD,931934,29.0,224038.0,94.0,0.0,Drillhole Original
19903405,-31.354126,121.50671,DRILLDD,931934,28.0,224037.0,40.0,0.0,Drillhole Original
19903403,-31.354126,121.50671,DRILLDD,931934,26.0,224035.0,19.0,0.0,Drillhole Original
19903402,-31.354126,121.50671,DRILLDD,931934,25.0,224034.0,25.0,0.0,Drillhole Original
19903401,-31.354126,121.50671,DRILLDD,931934,24.0,224033.0,26.0,0.0,Drillhole Original
19903400,-31.354126,121.50671,DRILLDD,931934,23.0,224032.0,26.0,1.0,Drillhole Original
19903399,-31.354126,121.50671,DRILLDD,931934,22.0,224031.0,26.0,0.0,Drillhole Original
19903379,-31.354126,121.50671,DRILLDD,931934,2.0,224011.0,247.0,1.0,Drillhole Original
19903397,-31.354126,121.50671,DRILLDD,931934,20.0,224029.0,67.0,0.0,Drillhole Original
19903396,-31.354126,121.50671,DRILLDD,931934,19.0,224028.0,43.0,0.0,Drillhole Original
19903395,-31.354126,121.50671,DRILLDD,931934,18.0,224027.0,74.0,0.0,Drillhole Original
19903394,-31.354126,121.50671,DRILLDD,931934,17.0,224026.0,68.0,0.0,Drillhole Original
19903393,-31.354126,121.50671,DRILLDD,931934,16.0,224025.0,84.0,0.0,Drillhole Original
19903392,-31.354126,121.50671,DRILLDD,931934,15.0,224024.0,86.0,0.0,Drillhole Original
19903391,-31.354126,121.50671,DRILLDD,931934,14.0,224023.0,94.0,0.0,Drillhole Original
19903390,-31.354126,121.50671,DRILLDD,931934,13.0,224022.0,147.0,0.0,Drillhole Original
19903389,-31.354126,121.50671,DRILLDD,931934,12.0,224021.0,42.0,0.0,Drillhole Original
19903388,-31.354126,121.50671,DRILLDD,931934,11.0,224020.0,66.0,0.0,Drillhole Original
19903387,-31.354126,121.50671,DRILLDD,931934,10.0,224019.0,45.0,0.0,Drillhole Original
19903386,-31.354126,121.50671,DRILLDD,931934,9.0,224018.0,57.0,0.0,Drillhole Original
19903422,-31.354126,121.50671,DRILLDD,931934,45.0,223883.0,42.0,0.0,Drillhole Original
19903420,-31.354126,121.50671,DRILLDD,931934,43.0,224052.0,48.0,0.0,Drillhole Original
19903407,-31.354126,121.50671,DRILLDD,931934,30.0,224039.0,35.0,0.0,Drillhole Original
19903419,-31.354126,121.50671,DRILLDD,931934,42.0,224051.0,44.0,0.0,Drillhole Original
19903385,-31.354126,121.50671,DRILLDD,931934,8.0,224017.0,72.0,0.0,Drillhole Original
19903418,-31.354126,121.50671,DRILLDD,931934,41.0,224050.0,31.0,0.0,Drillhole Original
19903417,-31.354126,121.50671,DRILLDD,931934,40.0,224049.0,38.0,0.0,Drillhole Original
19903416,-31.354126,121.50671,DRILLDD,931934,39.0,224048.0,30.0,0.0,Drillhole Original
19903525,-31.353975,121.50585,DRILLDD,931937,136.02,224176.0,18.0,0.0,Drillhole Original
19903520,-31.353975,121.50585,DRILLDD,931937,133.36,224171.0,1190.0,0.0,Drillhole Original
19903521,-31.353975,121.50585,DRILLDD,931937,133.81,224172.0,613.0,0.0,Drillhole Original
19903522,-31.353975,121.50585,DRILLDD,931937,134.21,224173.0,312.0,0.0,Drillhole Original
19903513,-31.353975,121.50585,DRILLDD,931937,88.0,224086.0,92.0,0.0,Drillhole Original
19903493,-31.353975,121.50585,DRILLDD,931937,8.0,224066.0,104.0,0.0,Drillhole Original
19903494,-31.353975,121.50585,DRILLDD,931937,12.0,224067.0,94.0,0.0,Drillhole Original
19903495,-31.353975,121.50585,DRILLDD,931937,16.0,224068.0,126.0,0.0,Drillhole Original
19903496,-31.353975,121.50585,DRILLDD,931937,20.0,224069.0,101.0,0.0,Drillhole Original
19904965,-31.354212,121.50581,DRILLRC,931976,108.0,224782.0,101.0,0.0,Drillhole Original
19904964,-31.354212,121.50581,DRILLRC,931976,107.0,224781.0,96.0,0.0,Drillhole Original
19904963,-31.354212,121.50581,DRILLRC,931976,106.0,224780.0,97.0,0.0,Drillhole Original
19904962,-31.354212,121.50581,DRILLRC,931976,105.0,224779.0,86.0,0.0,Drillhole Original
19904961,-31.354212,121.50581,DRILLRC,931976,104.0,224778.0,106.0,0.0,Drillhole Original
19904960,-31.354212,121.50581,DRILLRC,931976,103.0,224777.0,93.0,0.0,Drillhole Original
19904959,-31.354212,121.50581,DRILLRC,931976,102.0,224776.0,98.0,0.0,Drillhole Original
19904958,-31.354212,121.50581,DRILLRC,931976,101.0,224775.0,92.0,0.0,Drillhole Original
19904957,-31.354212,121.50581,DRILLRC,931976,100.0,224753.0,105.0,0.0,Drillhole Original
19904956,-31.354212,121.50581,DRILLRC,931976,96.0,224752.0,100.0,0.0,Drillhole Original
19904955,-31.354212,121.50581,DRILLRC,931976,92.0,224751.0,90.0,0.0,Drillhole Original
19904954,-31.354212,121.50581,DRILLRC,931976,88.0,224750.0,94.0,0.0,Drillhole Original
19904953,-31.354212,121.50581,DRILLRC,931976,84.0,224749.0,104.0,0.0,Drillhole Original
19904952,-31.354212,121.50581,DRILLRC,931976,80.0,224748.0,91.0,0.0,Drillhole Original
19904951,-31.354212,121.50581,DRILLRC,931976,76.0,224747.0,103.0,0.0,Drillhole Original
19904950,-31.354212,121.50581,DRILLRC,931976,72.0,224746.0,95.0,0.0,Drillhole Original
19904949,-31.354212,121.50581,DRILLRC,931976,68.0,224745.0,88.0,0.0,Drillhole Original
19904948,-31.354212,121.50581,DRILLRC,931976,64.0,224744.0,85.0,0.0,Drillhole Original
19904947,-31.354212,121.50581,DRILLRC,931976,60.0,224743.0,93.0,0.0,Drillhole Original
19904946,-31.354212,121.50581,DRILLRC,931976,56.0,224742.0,87.0,0.0,Drillhole Original
19904969,-31.354212,121.50581,DRILLRC,931976,112.0,224786.0,188.0,0.0,Drillhole Original
19904944,-31.354212,121.50581,DRILLRC,931976,48.0,224740.0,101.0,0.0,Drillhole Original
19904943,-31.354212,121.50581,DRILLRC,931976,44.0,224739.0,80.0,0.0,Drillhole Original
19904942,-31.354212,121.50581,DRILLRC,931976,40.0,224738.0,115.0,0.0,Drillhole Original
19904941,-31.354212,121.50581,DRILLRC,931976,36.0,224737.0,345.0,0.0,Drillhole Original
19904976,-31.354212,121.50581,DRILLRC,931976,119.0,224793.0,55.0,0.0,Drillhole Original
19904940,-31.354212,121.50581,DRILLRC,931976,32.0,224736.0,327.0,0.0,Drillhole Original
19904939,-31.354212,121.50581,DRILLRC,931976,28.0,224735.0,151.0,0.0,Drillhole Original
19904938,-31.354212,121.50581,DRILLRC,931976,24.0,224734.0,125.0,0.0,Drillhole Original
19904937,-31.354212,121.50581,DRILLRC,931976,20.0,224733.0,195.0,0.0,Drillhole Original
19904936,-31.354212,121.50581,DRILLRC,931976,16.0,224732.0,112.0,0.0,Drillhole Original
19904935,-31.354212,121.50581,DRILLRC,931976,12.0,224731.0,121.0,0.0,Drillhole Original
19904945,-31.354212,121.50581,DRILLRC,931976,52.0,224741.0,107.0,0.0,Drillhole Original
19904933,-31.354212,121.50581,DRILLRC,931976,4.0,224729.0,101.0,0.0,Drillhole Original
19904987,-31.354212,121.50581,DRILLRC,931976,130.0,224804.0,28.0,0.0,Drillhole Original
19904986,-31.354212,121.50581,DRILLRC,931976,129.0,224803.0,54.0,0.0,Drillhole Original
19904985,-31.354212,121.50581,DRILLRC,931976,128.0,224802.0,49.0,0.0,Drillhole Original
19904984,-31.354212,121.50581,DRILLRC,931976,127.0,224801.0,36.0,0.0,Drillhole Original
19904983,-31.354212,121.50581,DRILLRC,931976,126.0,224800.0,50.0,0.0,Drillhole Original
19904982,-31.354212,121.50581,DRILLRC,931976,125.0,224799.0,26.0,0.0,Drillhole Original
19904981,-31.354212,121.50581,DRILLRC,931976,124.0,224798.0,14.0,0.0,Drillhole Original
19904980,-31.354212,121.50581,DRILLRC,931976,123.0,224797.0,19.0,0.0,Drillhole Original
19904979,-31.354212,121.50581,DRILLRC,931976,122.0,224796.0,17.0,0.0,Drillhole Original
19904978,-31.354212,121.50581,DRILLRC,931976,121.0,224795.0,36.0,0.0,Drillhole Original
19904934,-31.354212,121.50581,DRILLRC,931976,8.0,224730.0,123.0,0.0,Drillhole Original
19904977,-31.354212,121.50581,DRILLRC,931976,120.0,224794.0,45.0,0.0,Drillhole Original
19905046,-31.353977,121.50587,DRILLRC,931978,113.0,224895.0,27.0,0.0,Drillhole Original
19905047,-31.353977,121.50587,DRILLRC,931978,114.0,224896.0,39.0,0.0,Drillhole Original
19905048,-31.353977,121.50587,DRILLRC,931978,115.0,224897.0,45.0,0.0,Drillhole Original
19905049,-31.353977,121.50587,DRILLRC,931978,116.0,224898.0,44.0,0.0,Drillhole Original
19905050,-31.353977,121.50587,DRILLRC,931978,117.0,224899.0,96.0,0.0,Drillhole Original
19905003,-31.353977,121.50587,DRILLRC,931978,64.0,224852.0,95.0,0.0,Drillhole Original
19905002,-31.353977,121.50587,DRILLRC,931978,60.0,224851.0,99.0,0.0,Drillhole Original
19905001,-31.353977,121.50587,DRILLRC,931978,56.0,224850.0,98.0,0.0,Drillhole Original
19905000,-31.353977,121.50587,DRILLRC,931978,52.0,224849.0,91.0,0.0,Drillhole Original
19904998,-31.353977,121.50587,DRILLRC,931978,44.0,224847.0,101.0,0.0,Drillhole Original
19904997,-31.353977,121.50587,DRILLRC,931978,40.0,224846.0,157.0,0.0,Drillhole Original
19904996,-31.353977,121.50587,DRILLRC,931978,36.0,224845.0,98.0,0.0,Drillhole Original
19904995,-31.353977,121.50587,DRILLRC,931978,32.0,224844.0,216.0,0.0,Drillhole Original
19904994,-31.353977,121.50587,DRILLRC,931978,28.0,224843.0,176.0,0.0,Drillhole Original
19904993,-31.353977,121.50587,DRILLRC,931978,24.0,224842.0,162.0,0.0,Drillhole Original
19904992,-31.353977,121.50587,DRILLRC,931978,20.0,224841.0,108.0,0.0,Drillhole Original
19904991,-31.353977,121.50587,DRILLRC,931978,16.0,224840.0,78.0,0.0,Drillhole Original
19904990,-31.353977,121.50587,DRILLRC,931978,12.0,224839.0,88.0,0.0,Drillhole Original
19904989,-31.353977,121.50587,DRILLRC,931978,8.0,224838.0,73.0,0.0,Drillhole Original
19904988,-31.353977,121.50587,DRILLRC,931978,4.0,224837.0,95.0,0.0,Drillhole Original
19905051,-31.353977,121.50587,DRILLRC,931978,118.0,224900.0,97.0,0.0,Drillhole Original
19905029,-31.353977,121.50587,DRILLRC,931978,96.0,224878.0,175.0,0.0,Drillhole Original
19905028,-31.353977,121.50587,DRILLRC,931978,95.0,224877.0,378.0,0.0,Drillhole Original
19905027,-31.353977,121.50587,DRILLRC,931978,94.0,224876.0,145.0,0.0,Drillhole Original
19903745,-31.35421,121.50579,DRILLDD,931943,116.8,224821.0,62.0,0.0,Drillhole Original
19903744,-31.35421,121.50579,DRILLDD,931943,115.8,224820.0,51.0,0.0,Drillhole Original
19903743,-31.35421,121.50579,DRILLDD,931943,114.86,224819.0,167.0,0.0,Drillhole Original
19903742,-31.35421,121.50579,DRILLDD,931943,113.86,224818.0,180.0,0.0,Drillhole Original
19903741,-31.35421,121.50579,DRILLDD,931943,112.86,224817.0,124.0,0.0,Drillhole Original
19903740,-31.35421,121.50579,DRILLDD,931943,112.23,224816.0,1564.0,0.0,Drillhole Original
19903739,-31.35421,121.50579,DRILLDD,931943,111.75,224815.0,536.0,0.0,Drillhole Original
19903756,-31.35421,121.50579,DRILLDD,931943,126.1,224832.0,74.0,0.0,Drillhole Original
19903733,-31.35421,121.50579,DRILLDD,931943,107.7,224809.0,120.0,0.0,Drillhole Original
19903753,-31.35421,121.50579,DRILLDD,931943,123.8,224829.0,30.0,0.0,Drillhole Original
19903747,-31.35421,121.50579,DRILLDD,931943,118.8,224823.0,47.0,0.0,Drillhole Original
19903748,-31.35421,121.50579,DRILLDD,931943,119.8,224824.0,31.0,0.0,Drillhole Original
19903749,-31.35421,121.50579,DRILLDD,931943,120.5,224825.0,51.0,0.0,Drillhole Original
19903750,-31.35421,121.50579,DRILLDD,931943,121.5,224826.0,27.0,0.0,Drillhole Original
19903751,-31.35421,121.50579,DRILLDD,931943,122.4,224827.0,25.0,0.0,Drillhole Original
19903752,-31.35421,121.50579,DRILLDD,931943,122.8,224828.0,19.0,0.0,Drillhole Original
19903754,-31.35421,121.50579,DRILLDD,931943,124.8,224830.0,36.0,0.0,Drillhole Original
19903755,-31.35421,121.50579,DRILLDD,931943,125.37,224831.0,45.0,0.0,Drillhole Original
19903757,-31.35421,121.50579,DRILLDD,931943,126.8,224833.0,66.0,0.0,Drillhole Original
19903758,-31.35421,121.50579,DRILLDD,931943,127.5,224834.0,67.0,0.0,Drillhole Original
19903759,-31.35421,121.50579,DRILLDD,931943,128.5,224835.0,38.0,0.0,Drillhole Original
19903760,-31.35421,121.50579,DRILLDD,931943,129.5,224836.0,38.0,0.0,Drillhole Original
19903711,-31.35421,121.50579,DRILLDD,931943,4.0,224371.0,84.0,0.0,Drillhole Original
19903712,-31.35421,121.50579,DRILLDD,931943,8.0,224372.0,113.0,0.0,Drillhole Original
19903713,-31.35421,121.50579,DRILLDD,931943,12.0,224373.0,99.0,0.0,Drillhole Original
19903714,-31.35421,121.50579,DRILLDD,931943,16.0,224374.0,100.0,0.0,Drillhole Original
19903717,-31.35421,121.50579,DRILLDD,931943,28.0,224377.0,85.0,0.0,Drillhole Original
19903718,-31.35421,121.50579,DRILLDD,931943,32.0,224378.0,79.0,0.0,Drillhole Original
19903729,-31.35421,121.50579,DRILLDD,931943,103.8,224805.0,113.0,0.0,Drillhole Original
19903720,-31.35421,121.50579,DRILLDD,931943,40.0,224380.0,269.0,0.0,Drillhole Original
19903721,-31.35421,121.50579,DRILLDD,931943,44.0,224381.0,73.0,0.0,Drillhole Original
19903722,-31.35421,121.50579,DRILLDD,931943,48.0,224382.0,102.0,0.0,Drillhole Original
19903723,-31.35421,121.50579,DRILLDD,931943,52.0,224383.0,88.0,0.0,Drillhole Original
19903715,-31.35421,121.50579,DRILLDD,931943,20.0,224375.0,183.0,0.0,Drillhole Original
19903725,-31.35421,121.50579,DRILLDD,931943,60.0,224385.0,92.0,0.0,Drillhole Original
19903726,-31.35421,121.50579,DRILLDD,931943,64.0,224386.0,98.0,0.0,Drillhole Original
19903727,-31.35421,121.50579,DRILLDD,931943,68.0,224387.0,87.0,0.0,Drillhole Original
19903728,-31.35421,121.50579,DRILLDD,931943,69.0,224388.0,82.0,0.0,Drillhole Original
19903716,-31.35421,121.50579,DRILLDD,931943,24.0,224376.0,110.0,0.0,Drillhole Original
19903719,-31.35421,121.50579,DRILLDD,931943,36.0,224379.0,90.0,0.0,Drillhole Original
19903724,-31.35421,121.50579,DRILLDD,931943,56.0,224384.0,70.0,0.0,Drillhole Original
19904246,-31.354225,121.50667,DRILLRC,931956,62.0,223416.0,2104.0,0.0,Drillhole Original
19904247,-31.354225,121.50667,DRILLRC,931956,63.0,223417.0,5925.0,0.0,Drillhole Original
19904248,-31.354225,121.50667,DRILLRC,931956,64.0,223418.0,1488.0,0.0,Drillhole Original
19904249,-31.354225,121.50667,DRILLRC,931956,65.0,223419.0,255.0,1.0,Drillhole Original
19904225,-31.354225,121.50667,DRILLRC,931956,41.0,224002.0,39.0,0.0,Drillhole Original
19904251,-31.354225,121.50667,DRILLRC,931956,67.0,223421.0,123.0,0.0,Drillhole Original
19904252,-31.354225,121.50667,DRILLRC,931956,68.0,223422.0,106.0,0.0,Drillhole Original
19904253,-31.354225,121.50667,DRILLRC,931956,69.0,223423.0,110.0,0.0,Drillhole Original
19904254,-31.354225,121.50667,DRILLRC,931956,70.0,223424.0,106.0,0.0,Drillhole Original
19904266,-31.354225,121.50667,DRILLRC,931956,82.0,223436.0,111.0,0.0,Drillhole Original
19904265,-31.354225,121.50667,DRILLRC,931956,81.0,223435.0,67.0,0.0,Drillhole Original
19904264,-31.354225,121.50667,DRILLRC,931956,80.0,223434.0,97.0,0.0,Drillhole Original
19904195,-31.354225,121.50667,DRILLRC,931956,11.0,223972.0,138.0,0.0,Drillhole Original
19904196,-31.354225,121.50667,DRILLRC,931956,12.0,223973.0,91.0,0.0,Drillhole Original
19904197,-31.354225,121.50667,DRILLRC,931956,13.0,223974.0,71.0,0.0,Drillhole Original
19904198,-31.354225,121.50667,DRILLRC,931956,14.0,223975.0,64.0,0.0,Drillhole Original
19904256,-31.354225,121.50667,DRILLRC,931956,72.0,223426.0,85.0,0.0,Drillhole Original
19904257,-31.354225,121.50667,DRILLRC,931956,73.0,223427.0,92.0,0.0,Drillhole Original
19904258,-31.354225,121.50667,DRILLRC,931956,74.0,223428.0,93.0,0.0,Drillhole Original
19904259,-31.354225,121.50667,DRILLRC,931956,75.0,223429.0,82.0,0.0,Drillhole Original
19904260,-31.354225,121.50667,DRILLRC,931956,76.0,223430.0,86.0,0.0,Drillhole Original
19904261,-31.354225,121.50667,DRILLRC,931956,77.0,223431.0,80.0,0.0,Drillhole Original
19904262,-31.354225,121.50667,DRILLRC,931956,78.0,223432.0,74.0,0.0,Drillhole Original
19904199,-31.354225,121.50667,DRILLRC,931956,15.0,223976.0,64.0,0.0,Drillhole Original
19904200,-31.354225,121.50667,DRILLRC,931956,16.0,223977.0,54.0,0.0,Drillhole Original
19904201,-31.354225,121.50667,DRILLRC,931956,17.0,223978.0,49.0,1.0,Drillhole Original
19904263,-31.354225,121.50667,DRILLRC,931956,79.0,223433.0,79.0,0.0,Drillhole Original
19904202,-31.354225,121.50667,DRILLRC,931956,18.0,223979.0,48.0,0.0,Drillhole Original
19904203,-31.354225,121.50667,DRILLRC,931956,19.0,223980.0,46.0,1.0,Drillhole Original
19904250,-31.354225,121.50667,DRILLRC,931956,66.0,223420.0,120.0,0.0,Drillhole Original
19904239,-31.354225,121.50667,DRILLRC,931956,55.0,223409.0,86.0,0.0,Drillhole Original
19904188,-31.354225,121.50667,DRILLRC,931956,4.0,223965.0,139.0,0.0,Drillhole Original
19904189,-31.354225,121.50667,DRILLRC,931956,5.0,223966.0,95.0,0.0,Drillhole Original
19904190,-31.354225,121.50667,DRILLRC,931956,6.0,223967.0,198.0,0.0,Drillhole Original
19904191,-31.354225,121.50667,DRILLRC,931956,7.0,223968.0,145.0,0.0,Drillhole Original
19904192,-31.354225,121.50667,DRILLRC,931956,8.0,223969.0,114.0,0.0,Drillhole Original
19904193,-31.354225,121.50667,DRILLRC,931956,9.0,223970.0,102.0,0.0,Drillhole Original
19904208,-31.354225,121.50667,DRILLRC,931956,24.0,223985.0,26.0,0.0,Drillhole Original
19904209,-31.354225,121.50667,DRILLRC,931956,25.0,223986.0,26.0,0.0,Drillhole Original
19904210,-31.354225,121.50667,DRILLRC,931956,26.0,223987.0,28.0,0.0,Drillhole Original
19904211,-31.354225,121.50667,DRILLRC,931956,27.0,223988.0,25.0,0.0,Drillhole Original
19904212,-31.354225,121.50667,DRILLRC,931956,28.0,223989.0,32.0,0.0,Drillhole Original
19904213,-31.354225,121.50667,DRILLRC,931956,29.0,223990.0,34.0,0.0,Drillhole Original
19904214,-31.354225,121.50667,DRILLRC,931956,30.0,223991.0,28.0,0.0,Drillhole Original
19904215,-31.354225,121.50667,DRILLRC,931956,31.0,223992.0,32.0,0.0,Drillhole Original
19904216,-31.354225,121.50667,DRILLRC,931956,32.0,223993.0,44.0,0.0,Drillhole Original
19904217,-31.354225,121.50667,DRILLRC,931956,33.0,223994.0,36.0,0.0,Drillhole Original
19904218,-31.354225,121.50667,DRILLRC,931956,34.0,223995.0,29.0,0.0,Drillhole Original
19904219,-31.354225,121.50667,DRILLRC,931956,35.0,223996.0,38.0,0.0,Drillhole Original
19904220,-31.354225,121.50667,DRILLRC,931956,36.0,223997.0,64.0,1.0,Drillhole Original
19904221,-31.354225,121.50667,DRILLRC,931956,37.0,223998.0,68.0,0.0,Drillhole Original
19904222,-31.354225,121.50667,DRILLRC,931956,38.0,223999.0,44.0,0.0,Drillhole Original
19904223,-31.354225,121.50667,DRILLRC,931956,39.0,224000.0,63.0,0.0,Drillhole Original
19904187,-31.354225,121.50667,DRILLRC,931956,3.0,223964.0,134.0,0.0,Drillhole Original
19904186,-31.354225,121.50667,DRILLRC,931956,2.0,223963.0,87.0,0.0,Drillhole Original
19904185,-31.354225,121.50667,DRILLRC,931956,1.0,223962.0,75.0,0.0,Drillhole Original
19904255,-31.354225,121.50667,DRILLRC,931956,71.0,223425.0,100.0,0.0,Drillhole Original
19904207,-31.354225,121.50667,DRILLRC,931956,23.0,223984.0,42.0,0.0,Drillhole Original
19904206,-31.354225,121.50667,DRILLRC,931956,22.0,223983.0,26.0,0.0,Drillhole Original
19904205,-31.354225,121.50667,DRILLRC,931956,21.0,223982.0,42.0,0.0,Drillhole Original
19904204,-31.354225,121.50667,DRILLRC,931956,20.0,223981.0,70.0,0.0,Drillhole Original
19904975,-31.354212,121.50581,DRILLRC,931976,118.0,224792.0,44.0,0.0,Drillhole Original
19904974,-31.354212,121.50581,DRILLRC,931976,117.0,224791.0,82.0,0.0,Drillhole Original
19904973,-31.354212,121.50581,DRILLRC,931976,116.0,224790.0,53.0,0.0,Drillhole Original
19904972,-31.354212,121.50581,DRILLRC,931976,115.0,224789.0,64.0,0.0,Drillhole Original
19904971,-31.354212,121.50581,DRILLRC,931976,114.0,224788.0,152.0,0.0,Drillhole Original
19904970,-31.354212,121.50581,DRILLRC,931976,113.0,224787.0,119.0,0.0,Drillhole Original
19904968,-31.354212,121.50581,DRILLRC,931976,111.0,224785.0,293.0,0.0,Drillhole Original
19904967,-31.354212,121.50581,DRILLRC,931976,110.0,224784.0,508.0,0.0,Drillhole Original
19904966,-31.354212,121.50581,DRILLRC,931976,109.0,224783.0,506.0,0.0,Drillhole Original
19904770,-31.354435,121.50661,DRILLRC,931970,50.0,224499.0,162.0,0.0,Drillhole Original
19904759,-31.354435,121.50661,DRILLRC,931970,39.0,224488.0,323.0,0.0,Drillhole Original
19904760,-31.354435,121.50661,DRILLRC,931970,40.0,224489.0,471.0,0.0,Drillhole Original
19904761,-31.354435,121.50661,DRILLRC,931970,41.0,224490.0,5576.0,0.0,Drillhole Original
19904762,-31.354435,121.50661,DRILLRC,931970,42.0,224491.0,3600.0,0.0,Drillhole Original
19904764,-31.354435,121.50661,DRILLRC,931970,44.0,224493.0,500.0,0.0,Drillhole Original
19904755,-31.354435,121.50661,DRILLRC,931970,35.0,224484.0,202.0,0.0,Drillhole Original
19904765,-31.354435,121.50661,DRILLRC,931970,45.0,224494.0,3772.0,0.0,Drillhole Original
19904766,-31.354435,121.50661,DRILLRC,931970,46.0,224495.0,3852.0,0.0,Drillhole Original
19904767,-31.354435,121.50661,DRILLRC,931970,47.0,224496.0,219.0,0.0,Drillhole Original
19904763,-31.354435,121.50661,DRILLRC,931970,43.0,224492.0,254.0,0.0,Drillhole Original
19904769,-31.354435,121.50661,DRILLRC,931970,49.0,224498.0,71.0,0.0,Drillhole Original
19904921,-31.354261,121.50664,DRILLRC,931975,53.0,224717.0,6141.0,0.0,Drillhole Original
19904922,-31.354261,121.50664,DRILLRC,931975,54.0,224718.0,2743.0,0.0,Drillhole Original
19904923,-31.354261,121.50664,DRILLRC,931975,55.0,224719.0,2336.0,0.0,Drillhole Original
19904924,-31.354261,121.50664,DRILLRC,931975,56.0,224720.0,988.0,0.0,Drillhole Original
19904925,-31.354261,121.50664,DRILLRC,931975,57.0,224721.0,651.0,0.0,Drillhole Original
19904926,-31.354261,121.50664,DRILLRC,931975,58.0,224722.0,649.0,0.0,Drillhole Original
19904927,-31.354261,121.50664,DRILLRC,931975,59.0,224723.0,179.0,0.0,Drillhole Original
19904920,-31.354261,121.50664,DRILLRC,931975,52.0,224716.0,1176.0,0.0,Drillhole Original
19904919,-31.354261,121.50664,DRILLRC,931975,51.0,224715.0,348.0,0.0,Drillhole Original
19904911,-31.354261,121.50664,DRILLRC,931975,43.0,224707.0,73.0,0.0,Drillhole Original
19904907,-31.354261,121.50664,DRILLRC,931975,39.0,224703.0,53.0,0.0,Drillhole Original
19904908,-31.354261,121.50664,DRILLRC,931975,40.0,224704.0,41.0,0.0,Drillhole Original
19904909,-31.354261,121.50664,DRILLRC,931975,41.0,224705.0,58.0,0.0,Drillhole Original
19904906,-31.354261,121.50664,DRILLRC,931975,38.0,224702.0,48.0,0.0,Drillhole Original
19904910,-31.354261,121.50664,DRILLRC,931975,42.0,224706.0,60.0,0.0,Drillhole Original
19904912,-31.354261,121.50664,DRILLRC,931975,44.0,224708.0,66.0,0.0,Drillhole Original
19904913,-31.354261,121.50664,DRILLRC,931975,45.0,224709.0,81.0,0.0,Drillhole Original
19904914,-31.354261,121.50664,DRILLRC,931975,46.0,224710.0,181.0,0.0,Drillhole Original
19904915,-31.354261,121.50664,DRILLRC,931975,47.0,224711.0,374.0,0.0,Drillhole Original
19904916,-31.354261,121.50664,DRILLRC,931975,48.0,224712.0,305.0,0.0,Drillhole Original
19904917,-31.354261,121.50664,DRILLRC,931975,49.0,224713.0,228.0,0.0,Drillhole Original
19904918,-31.354261,121.50664,DRILLRC,931975,50.0,224714.0,139.0,1.0,Drillhole Original
19904932,-31.354261,121.50664,DRILLRC,931975,64.0,224728.0,179.0,0.0,Drillhole Original
19904931,-31.354261,121.50664,DRILLRC,931975,63.0,224727.0,188.0,0.0,Drillhole Original
19904930,-31.354261,121.50664,DRILLRC,931975,62.0,224726.0,214.0,0.0,Drillhole Original
19904929,-31.354261,121.50664,DRILLRC,931975,61.0,224725.0,235.0,0.0,Drillhole Original
19904928,-31.354261,121.50664,DRILLRC,931975,60.0,224724.0,161.0,0.0,Drillhole Original
19904900,-31.354261,121.50664,DRILLRC,931975,20.0,224696.0,52.0,1.0,Drillhole Original
19904899,-31.354261,121.50664,DRILLRC,931975,16.0,224695.0,59.0,0.0,Drillhole Original
