SAMPLEID_dl,DLAT_dl,DLONG_dl,SAMPLETYPE_dl,Cu_ppm_dl,SAMPLEID_ori,DLAT_ori,DLONG_ori,SAMPLETYPE_ori,Cu_ppm_ori,SPURIOUS
13359551,-30.01151,119.46741,SOIL,22.861,13355048,-30.01151,119.46741,SOIL,15.0,0
373363,-31.434752,119.46742,SHALL,28.868,372810,-31.434752,119.46742,SHALL,11.0,0
373556,-31.423424,119.467445,SHALL,25.033,373840,-31.423424,119.467445,SHALL,68.0,0
373002,-31.44377,119.46746,SHALL,28.868,372857,-31.44377,119.46746,SHALL,75.0,0
373402,-31.432444,119.46749,SHALL,21.072,373951,-31.432444,119.46749,SHALL,37.0,0
373218,-31.441462,119.46754,SHALL,30.946,372654,-31.441462,119.46754,SHALL,93.0,0
3492290,-30.003002,119.46754,SOIL,19.397,13355015,-30.003002,119.46754,SOIL,16.0,0
373442,-31.430134,119.46757,SHALL,25.033,372783,-31.430134,119.46757,SHALL,74.0,0
373273,-31.439152,119.467606,SHALL,32.99,372835,-31.439152,119.467606,SHALL,37.0,0
373484,-31.427826,119.467636,SHALL,21.072,373908,-31.427826,119.467636,SHALL,71.0,0
13359495,-29.994493,119.46767,SOIL,18.04,13354992,-29.994493,119.46767,SOIL,16.0,0
373636,-31.436844,119.46768,SHALL,28.868,373891,-31.436844,119.46768,SHALL,34.0,0
373521,-31.425516,119.46771,SHALL,25.033,372757,-31.425516,119.46771,SHALL,50.0,0
373364,-31.434534,119.46775,SHALL,24.492,372811,-31.434534,119.46775,SHALL,7.0,0
373557,-31.423206,119.46778,SHALL,24.492,373843,-31.423206,119.46778,SHALL,66.0,0
373003,-31.443552,119.4678,SHALL,30.403,372858,-31.443552,119.4678,SHALL,88.0,0
373403,-31.432224,119.46783,SHALL,24.492,373954,-31.432224,119.46783,SHALL,37.0,0
373219,-31.441242,119.46787,SHALL,28.868,372653,-31.441242,119.46787,SHALL,76.0,0
373443,-31.429916,119.4679,SHALL,25.033,372784,-31.429916,119.4679,SHALL,55.0,0
13359533,-30.007017,119.46792,SOIL,26.798,13355030,-30.007017,119.46792,SOIL,24.0,0
373274,-31.438934,119.46794,SHALL,36.814,372836,-31.438934,119.46794,SHALL,44.0,0
373485,-31.427607,119.46797,SHALL,21.072,373919,-31.427607,119.46797,SHALL,62.0,0
373326,-31.436625,119.46802,SHALL,24.492,373894,-31.436625,119.46802,SHALL,37.0,0
373522,-31.425299,119.46805,SHALL,32.454,372758,-31.425299,119.46805,SHALL,70.0,0
3492281,-29.998518,119.46805,SOIL,12.792,13355006,-29.998518,119.46805,SOIL,16.0,0
373365,-31.434317,119.46809,SHALL,24.492,372812,-31.434317,119.46809,SHALL,8.0,0
373558,-31.422989,119.46812,SHALL,25.033,373845,-31.422989,119.46812,SHALL,56.0,0
373004,-31.443335,119.46813,SHALL,29.828,372859,-31.443335,119.46813,SHALL,58.0,0
373404,-31.432007,119.46816,SHALL,24.492,373953,-31.432007,119.46816,SHALL,43.0,0
373220,-31.441027,119.46821,SHALL,25.033,372649,-31.441027,119.46821,SHALL,40.0,0
373444,-31.429699,119.46823,SHALL,25.033,372785,-31.429699,119.46823,SHALL,58.0,0
373275,-31.438717,119.46828,SHALL,29.828,372837,-31.438717,119.46828,SHALL,39.0,0
13359552,-30.011044,119.468285,SOIL,22.861,13355049,-30.011044,119.468285,SOIL,18.0,0
373486,-31.42739,119.46831,SHALL,25.033,373922,-31.42739,119.46831,SHALL,50.0,0
373327,-31.436407,119.46835,SHALL,24.492,373897,-31.436407,119.46835,SHALL,36.0,0
3492291,-30.002535,119.468414,SOIL,19.397,13355016,-30.002535,119.468414,SOIL,28.0,0
373366,-31.4341,119.46842,SHALL,24.492,372813,-31.4341,119.46842,SHALL,10.0,0
373559,-31.422771,119.46845,SHALL,25.033,373844,-31.422771,119.46845,SHALL,46.0,0
373005,-31.443117,119.46847,SHALL,30.403,372860,-31.443117,119.46847,SHALL,43.0,0
373405,-31.43179,119.4685,SHALL,24.492,373952,-31.43179,119.4685,SHALL,44.0,0
373221,-31.440807,119.468544,SHALL,24.492,372645,-31.440807,119.468544,SHALL,24.0,0
373445,-31.429482,119.468575,SHALL,25.033,372786,-31.429482,119.468575,SHALL,49.0,0
373276,-31.4385,119.46861,SHALL,31.916,372838,-31.4385,119.46861,SHALL,39.0,0
373487,-31.427172,119.46864,SHALL,25.033,373921,-31.427172,119.46864,SHALL,57.0,0
373328,-31.43619,119.46869,SHALL,25.033,373896,-31.43619,119.46869,SHALL,35.0,0
372948,-31.445208,119.468735,SHALL,29.828,372682,-31.445208,119.468735,SHALL,104.0,0
373367,-31.433882,119.46876,SHALL,21.072,372814,-31.433882,119.46876,SHALL,11.0,0
13359534,-30.00655,119.468796,SOIL,2.082,13355031,-30.00655,119.468796,SOIL,23.0,0
373006,-31.4429,119.4688,SHALL,24.492,372861,-31.4429,119.4688,SHALL,39.0,0
373406,-31.431572,119.468834,SHALL,21.072,373877,-31.431572,119.468834,SHALL,56.0,0
373222,-31.44059,119.46888,SHALL,30.946,372644,-31.44059,119.46888,SHALL,23.0,0
373446,-31.429262,119.4689,SHALL,25.033,372787,-31.429262,119.4689,SHALL,43.0,0
373277,-31.43828,119.46895,SHALL,37.159,372839,-31.43828,119.46895,SHALL,40.0,0
373488,-31.426954,119.46898,SHALL,21.072,373920,-31.426954,119.46898,SHALL,64.0,0
373329,-31.435972,119.469025,SHALL,30.946,373895,-31.435972,119.469025,SHALL,30.0,0
372949,-31.44499,119.46907,SHALL,24.492,372681,-31.44499,119.46907,SHALL,71.0,0
373368,-31.433662,119.46909,SHALL,21.072,372815,-31.433662,119.46909,SHALL,9.0,0
373007,-31.442682,119.46914,SHALL,21.072,372862,-31.442682,119.46914,SHALL,42.0,0
373407,-31.431355,119.46917,SHALL,24.492,373876,-31.431355,119.46917,SHALL,70.0,0
13359553,-30.010574,119.46918,SOIL,18.04,13355050,-30.010574,119.46918,SOIL,35.0,0
373223,-31.440372,119.469215,SHALL,25.033,372643,-31.440372,119.469215,SHALL,14.0,0
373447,-31.429045,119.46924,SHALL,25.033,372788,-31.429045,119.46924,SHALL,65.0,0
373278,-31.438065,119.469284,SHALL,32.99,372840,-31.438065,119.469284,SHALL,37.0,0
3492292,-30.002066,119.46931,SOIL,19.397,13355017,-30.002066,119.46931,SOIL,20.0,0
373489,-31.426737,119.469315,SHALL,25.033,373923,-31.426737,119.469315,SHALL,64.0,0
373330,-31.435755,119.46936,SHALL,25.033,373890,-31.435755,119.46936,SHALL,32.0,0
11154660,-30.012892,119.46937,SOIL,18.875,10710262,-30.012892,119.46937,SOIL,25.0,0
373523,-31.424427,119.46939,SHALL,25.033,372759,-31.424427,119.46939,SHALL,61.0,0
372950,-31.444773,119.469406,SHALL,30.403,372683,-31.444773,119.469406,SHALL,70.0,0
373369,-31.433447,119.46943,SHALL,25.033,372816,-31.433447,119.46943,SHALL,15.0,0
373008,-31.442465,119.469475,SHALL,24.492,372863,-31.442465,119.469475,SHALL,36.0,0
373408,-31.431137,119.469505,SHALL,25.033,373875,-31.431137,119.469505,SHALL,68.0,0
373224,-31.440155,119.46955,SHALL,25.033,372648,-31.440155,119.46955,SHALL,14.0,0
373448,-31.428827,119.469574,SHALL,25.033,372789,-31.428827,119.469574,SHALL,60.0,0
373279,-31.437845,119.46962,SHALL,37.159,372841,-31.437845,119.46962,SHALL,34.0,0
373490,-31.42652,119.46965,SHALL,25.033,373926,-31.42652,119.46965,SHALL,71.0,0
13359535,-30.006083,119.46969,SOIL,26.798,13355032,-30.006083,119.46969,SOIL,28.0,0
373331,-31.435537,119.469696,SHALL,28.868,373885,-31.435537,119.469696,SHALL,41.0,0
372951,-31.444555,119.46974,SHALL,28.868,372692,-31.444555,119.46974,SHALL,67.0,0
373370,-31.433228,119.469765,SHALL,21.072,372817,-31.433228,119.469765,SHALL,11.0,0
11154661,-30.01226,119.46977,SOIL,31.258,10710263,-30.01226,119.46977,SOIL,-20.0,0
373009,-31.442245,119.46981,SHALL,21.072,372864,-31.442245,119.46981,SHALL,34.0,0
373409,-31.43092,119.46984,SHALL,24.492,373878,-31.43092,119.46984,SHALL,77.0,0
373225,-31.439938,119.46989,SHALL,25.033,372647,-31.439938,119.46989,SHALL,20.0,0
373449,-31.42861,119.46991,SHALL,25.033,372790,-31.42861,119.46991,SHALL,50.0,0
373280,-31.437628,119.469955,SHALL,40.26,372842,-31.437628,119.469955,SHALL,35.0,0
373491,-31.4263,119.469986,SHALL,25.033,373925,-31.4263,119.469986,SHALL,60.0,0
373147,-31.446648,119.47,SHALL,28.868,372885,-31.446648,119.47,SHALL,44.0,0
373332,-31.43532,119.47003,SHALL,25.033,373884,-31.43532,119.47003,SHALL,54.0,0
3492326,-30.010107,119.47006,SOIL,12.792,13355051,-30.010107,119.47006,SOIL,13.0,0
372952,-31.444338,119.47008,SHALL,29.828,372691,-31.444338,119.47008,SHALL,57.0,0
373371,-31.43301,119.4701,SHALL,24.492,372818,-31.43301,119.4701,SHALL,18.0,0
373010,-31.44203,119.470146,SHALL,21.072,372865,-31.44203,119.470146,SHALL,34.0,0
373410,-31.4307,119.47018,SHALL,28.868,373881,-31.4307,119.47018,SHALL,77.0,0
11154662,-30.011621,119.47018,SOIL,33.532,10710264,-30.011621,119.47018,SOIL,-20.0,0
3492293,-30.001598,119.4702,SOIL,6.317,13355018,-30.001598,119.4702,SOIL,16.0,0
373226,-31.43972,119.47022,SHALL,21.072,372646,-31.43972,119.47022,SHALL,17.0,0
373450,-31.428392,119.470245,SHALL,25.033,372791,-31.428392,119.470245,SHALL,48.0,0
373281,-31.43741,119.47029,SHALL,39.943,372843,-31.43741,119.47029,SHALL,39.0,0
373492,-31.426083,119.47032,SHALL,25.033,373924,-31.426083,119.47032,SHALL,56.0,0
373148,-31.446428,119.47034,SHALL,24.492,372886,-31.446428,119.47034,SHALL,44.0,0
373333,-31.435102,119.47037,SHALL,25.033,373883,-31.435102,119.47037,SHALL,49.0,0
372953,-31.44412,119.47041,SHALL,28.868,372690,-31.44412,119.47041,SHALL,68.0,0
373372,-31.432793,119.470436,SHALL,25.033,372819,-31.432793,119.470436,SHALL,22.0,0
13359946,-30.014124,119.470436,SOIL,32.411,13355067,-30.014124,119.470436,SOIL,15.0,0
373011,-31.44181,119.47048,SHALL,21.072,372866,-31.44181,119.47048,SHALL,34.0,0
373411,-31.430485,119.47051,SHALL,28.868,373880,-31.430485,119.47051,SHALL,83.0,0
373227,-31.439503,119.47056,SHALL,25.033,372665,-31.439503,119.47056,SHALL,24.0,0
3492308,-30.005615,119.47056,SOIL,6.317,13355033,-30.005615,119.47056,SOIL,17.0,0
11154663,-30.010983,119.470566,SOIL,19.231,10710265,-30.010983,119.470566,SOIL,87.0,0
373451,-31.428175,119.47058,SHALL,25.033,372792,-31.428175,119.47058,SHALL,45.0,0
373282,-31.437193,119.47063,SHALL,37.159,372844,-31.437193,119.47063,SHALL,45.0,0
373149,-31.446213,119.47067,SHALL,24.492,372887,-31.446213,119.47067,SHALL,72.0,0
373334,-31.434883,119.4707,SHALL,25.033,373886,-31.434883,119.4707,SHALL,56.0,0
372954,-31.443903,119.47074,SHALL,28.868,372695,-31.443903,119.47074,SHALL,50.0,0
373373,-31.432575,119.47077,SHALL,21.072,372820,-31.432575,119.47077,SHALL,45.0,0
373012,-31.441593,119.47082,SHALL,21.072,372867,-31.441593,119.47082,SHALL,30.0,0
373412,-31.430265,119.47085,SHALL,24.492,373879,-31.430265,119.47085,SHALL,71.0,0
373228,-31.439285,119.470894,SHALL,24.492,372664,-31.439285,119.470894,SHALL,40.0,0
373452,-31.427958,119.47092,SHALL,25.033,372793,-31.427958,119.47092,SHALL,40.0,0
3492327,-30.00964,119.47095,SOIL,12.792,13355052,-30.00964,119.47095,SOIL,9.0,0
373283,-31.436975,119.47096,SHALL,29.828,372845,-31.436975,119.47096,SHALL,45.0,0
11154664,-30.01037,119.47096,SOIL,29.66,10710266,-30.01037,119.47096,SOIL,-20.0,0
373150,-31.445993,119.47101,SHALL,21.072,372888,-31.445993,119.47101,SHALL,29.0,0
373335,-31.434668,119.47104,SHALL,25.033,373889,-31.434668,119.47104,SHALL,41.0,0
3492294,-30.001131,119.47108,SOIL,19.397,13355019,-30.001131,119.47108,SOIL,12.0,0
372955,-31.443686,119.471085,SHALL,21.072,372694,-31.443686,119.471085,SHALL,38.0,0
373374,-31.432358,119.47111,SHALL,28.868,372821,-31.432358,119.47111,SHALL,46.0,0
373013,-31.441376,119.47115,SHALL,21.072,372868,-31.441376,119.47115,SHALL,37.0,0
373413,-31.430048,119.47118,SHALL,24.492,373874,-31.430048,119.47118,SHALL,62.0,0
373229,-31.439068,119.47123,SHALL,25.033,372663,-31.439068,119.47123,SHALL,48.0,0
373453,-31.427738,119.47125,SHALL,25.033,372794,-31.427738,119.47125,SHALL,58.0,0
373097,-31.448086,119.47127,SHALL,28.868,372639,-31.448086,119.47127,SHALL,29.0,0
373284,-31.436758,119.4713,SHALL,25.033,372846,-31.436758,119.4713,SHALL,39.0,0
13359947,-30.013657,119.47133,SOIL,41.451,13355068,-30.013657,119.47133,SOIL,15.0,0
373151,-31.445776,119.471344,SHALL,21.072,372889,-31.445776,119.471344,SHALL,27.0,0
373336,-31.434448,119.471375,SHALL,25.033,373888,-31.434448,119.471375,SHALL,53.0,0
11154665,-30.009724,119.471375,SOIL,30.14,10710267,-30.009724,119.471375,SOIL,-20.0,0
372956,-31.443466,119.47141,SHALL,25.033,372693,-31.443466,119.47141,SHALL,39.0,0
373375,-31.43214,119.47144,SHALL,21.072,372822,-31.43214,119.47144,SHALL,54.0,0
2556688,-30.005148,119.47146,SOIL,21.673,13355034,-30.005148,119.47146,SOIL,25.0,0
373014,-31.441158,119.47149,SHALL,21.072,372869,-31.441158,119.47149,SHALL,38.0,0
373414,-31.42983,119.47152,SHALL,29.828,373873,-31.42983,119.47152,SHALL,53.0,0
373230,-31.438848,119.471565,SHALL,24.492,372668,-31.438848,119.471565,SHALL,58.0,0
373098,-31.447868,119.4716,SHALL,38.787,372635,-31.447868,119.4716,SHALL,23.0,0
373285,-31.43654,119.471634,SHALL,25.033,372847,-31.43654,119.471634,SHALL,45.0,0
373152,-31.445559,119.47168,SHALL,21.072,372890,-31.445559,119.47168,SHALL,23.0,0
373337,-31.43423,119.47171,SHALL,25.033,373887,-31.43423,119.47171,SHALL,63.0,0
372957,-31.44325,119.47175,SHALL,21.072,372686,-31.44325,119.47175,SHALL,39.0,0
11154666,-30.009092,119.47177,SOIL,18.469,10710268,-30.009092,119.47177,SOIL,44.0,0
373376,-31.431923,119.47178,SHALL,28.868,372823,-31.431923,119.47178,SHALL,68.0,0
373015,-31.44094,119.471825,SHALL,29.828,372870,-31.44094,119.471825,SHALL,37.0,0
3492328,-30.009172,119.47183,SOIL,19.397,13355053,-30.009172,119.47183,SOIL,21.0,0
373415,-31.429613,119.471855,SHALL,29.828,373872,-31.429613,119.471855,SHALL,60.0,0
373231,-31.438631,119.47189,SHALL,29.828,372667,-31.438631,119.47189,SHALL,58.0,0
373099,-31.44765,119.47194,SHALL,25.033,372634,-31.44765,119.47194,SHALL,22.0,0
373286,-31.436323,119.47197,SHALL,25.033,372848,-31.436323,119.47197,SHALL,39.0,0
13359523,-30.000664,119.47197,SOIL,18.04,13355020,-30.000664,119.47197,SOIL,10.0,0
373153,-31.445341,119.472015,SHALL,21.072,372891,-31.445341,119.472015,SHALL,13.0,0
373338,-31.434013,119.472046,SHALL,25.033,373898,-31.434013,119.472046,SHALL,36.0,0
372958,-31.443031,119.472084,SHALL,28.868,372685,-31.443031,119.472084,SHALL,38.0,0
373377,-31.431705,119.472115,SHALL,25.033,372824,-31.431705,119.472115,SHALL,71.0,0
373016,-31.440723,119.47216,SHALL,24.492,372871,-31.440723,119.47216,SHALL,40.0,0
11154667,-30.008465,119.47216,SOIL,27.294,10710269,-30.008465,119.47216,SOIL,29.0,0
373416,-31.429396,119.47219,SHALL,24.492,373871,-31.429396,119.47219,SHALL,66.0,0
13359948,-30.013187,119.472206,SOIL,35.282,13355069,-30.013187,119.472206,SOIL,15.0,0
373232,-31.438414,119.47224,SHALL,24.492,372666,-31.438414,119.47224,SHALL,46.0,0
373100,-31.447432,119.472275,SHALL,24.492,372633,-31.447432,119.472275,SHALL,22.0,0
373287,-31.436106,119.472305,SHALL,25.033,372849,-31.436106,119.472305,SHALL,42.0,0
3492310,-30.004679,119.47234,SOIL,12.792,13355035,-30.004679,119.47234,SOIL,28.0,0
373154,-31.445124,119.47235,SHALL,21.072,372892,-31.445124,119.47235,SHALL,21.0,0
373339,-31.433796,119.47238,SHALL,25.033,373901,-31.433796,119.47238,SHALL,53.0,0
372959,-31.442814,119.47242,SHALL,25.033,372684,-31.442814,119.47242,SHALL,36.0,0
373378,-31.431486,119.47245,SHALL,29.828,372825,-31.431486,119.47245,SHALL,58.0,0
373017,-31.440504,119.472496,SHALL,29.828,372872,-31.440504,119.472496,SHALL,51.0,0
373048,-31.449524,119.47254,SHALL,30.403,372911,-31.449524,119.47254,SHALL,35.0,0
11154668,-30.007826,119.47256,SOIL,23.914,10710270,-30.007826,119.47256,SOIL,65.0,0
373233,-31.438196,119.472565,SHALL,25.033,372662,-31.438196,119.472565,SHALL,42.0,0
373101,-31.447214,119.47261,SHALL,24.492,372638,-31.447214,119.47261,SHALL,28.0,0
373288,-31.435886,119.47264,SHALL,25.033,372850,-31.435886,119.47264,SHALL,42.0,0
373155,-31.444906,119.47269,SHALL,28.868,372893,-31.444906,119.47269,SHALL,29.0,0
373340,-31.433578,119.47272,SHALL,25.033,373900,-31.433578,119.47272,SHALL,49.0,0
13359557,-30.008703,119.47272,SOIL,22.861,13355054,-30.008703,119.47272,SOIL,16.0,0
372960,-31.442596,119.472755,SHALL,25.033,372688,-31.442596,119.472755,SHALL,32.0,0
373379,-31.431269,119.472786,SHALL,24.492,372826,-31.431269,119.472786,SHALL,45.0,0
373018,-31.440289,119.47283,SHALL,25.033,372873,-31.440289,119.47283,SHALL,46.0,0
2556682,-30.000196,119.47285,SOIL,21.673,13355021,-30.000196,119.47285,SOIL,11.0,0
373049,-31.449306,119.47288,SHALL,21.072,372912,-31.449306,119.47288,SHALL,27.0,0
373234,-31.437979,119.4729,SHALL,25.033,372658,-31.437979,119.4729,SHALL,36.0,0
373102,-31.446997,119.472946,SHALL,21.072,372637,-31.446997,119.472946,SHALL,16.0,0
11154669,-30.007187,119.47295,SOIL,23.296,10710271,-30.007187,119.47295,SOIL,52.0,0
373289,-31.43567,119.47298,SHALL,24.492,372851,-31.43567,119.47298,SHALL,28.0,0
373156,-31.444689,119.47302,SHALL,28.868,372894,-31.444689,119.47302,SHALL,24.0,0
373341,-31.433361,119.47305,SHALL,25.033,373899,-31.433361,119.47305,SHALL,65.0,0
372961,-31.442379,119.47309,SHALL,25.033,372687,-31.442379,119.47309,SHALL,43.0,0
13359949,-30.01272,119.4731,SOIL,41.451,13355070,-30.01272,119.4731,SOIL,19.0,0
373019,-31.44007,119.47317,SHALL,25.033,372874,-31.44007,119.47317,SHALL,60.0,0
373050,-31.449087,119.47321,SHALL,21.072,372913,-31.449087,119.47321,SHALL,23.0,0
2556689,-30.004211,119.47323,SOIL,21.673,13355036,-30.004211,119.47323,SOIL,45.0,0
373235,-31.437761,119.47324,SHALL,21.072,372657,-31.437761,119.47324,SHALL,34.0,0
373103,-31.44678,119.47328,SHALL,21.072,372636,-31.44678,119.47328,SHALL,22.0,0
373290,-31.435452,119.47331,SHALL,21.072,372852,-31.435452,119.47331,SHALL,33.0,0
373157,-31.44447,119.47336,SHALL,21.072,372895,-31.44447,119.47336,SHALL,26.0,0
11154670,-30.006565,119.473366,SOIL,26.81,10710272,-30.006565,119.473366,SOIL,63.0,0
373342,-31.433144,119.47339,SHALL,25.033,373902,-31.433144,119.47339,SHALL,64.0,0
372962,-31.442162,119.47343,SHALL,24.492,372689,-31.442162,119.47343,SHALL,39.0,0
373020,-31.439852,119.4735,SHALL,25.033,372875,-31.439852,119.4735,SHALL,68.0,0
373051,-31.448872,119.47355,SHALL,25.033,372914,-31.448872,119.47355,SHALL,27.0,0
373236,-31.437544,119.47357,SHALL,25.033,372656,-31.437544,119.47357,SHALL,35.0,0
13359558,-30.008238,119.4736,SOIL,28.52,13355055,-30.008238,119.4736,SOIL,16.0,0
373104,-31.446562,119.47362,SHALL,21.072,372624,-31.446562,119.47362,SHALL,36.0,0
373291,-31.435234,119.47365,SHALL,25.033,372853,-31.435234,119.47365,SHALL,34.0,0
373158,-31.444254,119.473694,SHALL,25.033,372896,-31.444254,119.473694,SHALL,31.0,0
373343,-31.432924,119.473724,SHALL,24.492,373903,-31.432924,119.473724,SHALL,66.0,0
3492297,-29.999727,119.47374,SOIL,9.123,13355022,-29.999727,119.47374,SOIL,12.0,0
372963,-31.441944,119.47376,SHALL,25.033,372680,-31.441944,119.47376,SHALL,35.0,0
11154671,-30.005953,119.47378,SOIL,22.575,10710273,-30.005953,119.47378,SOIL,33.0,0
373021,-31.439634,119.47384,SHALL,21.072,372876,-31.439634,119.47384,SHALL,69.0,0
373052,-31.448652,119.473885,SHALL,21.072,372915,-31.448652,119.473885,SHALL,39.0,0
373237,-31.437326,119.47391,SHALL,25.033,372661,-31.437326,119.47391,SHALL,42.0,0
373105,-31.446344,119.47395,SHALL,32.99,372623,-31.446344,119.47395,SHALL,48.0,0
13359950,-30.012253,119.473976,SOIL,32.411,13355071,-30.012253,119.473976,SOIL,15.0,0
373292,-31.435017,119.47398,SHALL,21.072,372854,-31.435017,119.47398,SHALL,60.0,0
373159,-31.444035,119.47403,SHALL,21.072,372897,-31.444035,119.47403,SHALL,24.0,0
372964,-31.441727,119.4741,SHALL,21.072,372676,-31.441727,119.4741,SHALL,20.0,0
3492312,-30.003744,119.47411,SOIL,12.792,13355037,-30.003744,119.47411,SOIL,48.0,0
11154672,-30.005278,119.47416,SOIL,11.653,10710274,-30.005278,119.47416,SOIL,56.0,0
373022,-31.439417,119.474174,SHALL,25.033,372877,-31.439417,119.474174,SHALL,51.0,0
373053,-31.448435,119.47422,SHALL,25.033,372916,-31.448435,119.47422,SHALL,13.0,0
373238,-31.437107,119.47424,SHALL,25.033,372660,-31.437107,119.47424,SHALL,36.0,0
373106,-31.446127,119.47429,SHALL,25.033,372622,-31.446127,119.47429,SHALL,56.0,0
373293,-31.4348,119.47432,SHALL,21.072,372855,-31.4348,119.47432,SHALL,49.0,0
373160,-31.443817,119.474365,SHALL,25.033,372898,-31.443817,119.474365,SHALL,22.0,0
372965,-31.441507,119.474434,SHALL,21.072,372675,-31.441507,119.474434,SHALL,49.0,0
13359559,-30.007769,119.474495,SOIL,28.52,13355056,-30.007769,119.474495,SOIL,19.0,0
373023,-31.4392,119.47451,SHALL,21.072,372878,-31.4392,119.47451,SHALL,39.0,0
373054,-31.448217,119.474556,SHALL,21.072,372917,-31.448217,119.474556,SHALL,10.0,0
11154673,-30.004665,119.47457,SOIL,26.56,10710275,-30.004665,119.47457,SOIL,48.0,0
373239,-31.43689,119.47458,SHALL,25.033,372659,-31.43689,119.47458,SHALL,43.0,0
373107,-31.44591,119.474625,SHALL,25.033,372627,-31.44591,119.474625,SHALL,53.0,0
3492298,-29.99926,119.474625,SOIL,12.792,13355023,-29.99926,119.474625,SOIL,11.0,0
373294,-31.434582,119.474655,SHALL,29.828,372856,-31.434582,119.474655,SHALL,48.0,0
373161,-31.4436,119.4747,SHALL,24.492,372899,-31.4436,119.4747,SHALL,34.0,0
372966,-31.441292,119.47477,SHALL,25.033,372674,-31.441292,119.47477,SHALL,45.0,0
373024,-31.438982,119.474846,SHALL,25.033,372879,-31.438982,119.474846,SHALL,38.0,0
13359951,-30.011786,119.47487,SOIL,41.451,13355072,-30.011786,119.47487,SOIL,15.0,0
373055,-31.448,119.47489,SHALL,25.033,372918,-31.448,119.47489,SHALL,9.0,0
373240,-31.436672,119.474915,SHALL,25.033,372642,-31.436672,119.474915,SHALL,49.0,0
373108,-31.44569,119.47496,SHALL,25.033,372626,-31.44569,119.47496,SHALL,19.0,0
13359541,-30.003277,119.475,SOIL,22.861,13355038,-30.003277,119.475,SOIL,20.0,0
373162,-31.443382,119.47504,SHALL,25.033,372900,-31.443382,119.47504,SHALL,15.0,0
372967,-31.441072,119.475105,SHALL,25.033,372679,-31.441072,119.475105,SHALL,42.0,0
373025,-31.438765,119.47518,SHALL,25.033,372880,-31.438765,119.47518,SHALL,34.0,0
373056,-31.447783,119.47523,SHALL,25.033,372919,-31.447783,119.47523,SHALL,8.0,0
373241,-31.436455,119.47525,SHALL,25.033,372641,-31.436455,119.47525,SHALL,48.0,0
373109,-31.445473,119.475296,SHALL,21.072,372625,-31.445473,119.475296,SHALL,13.0,0
373163,-31.443165,119.47537,SHALL,24.492,372901,-31.443165,119.47537,SHALL,30.0,0
13359560,-30.007301,119.47537,SOIL,18.16,13355057,-30.007301,119.47537,SOIL,28.0,0
372968,-31.440855,119.47544,SHALL,21.072,372678,-31.440855,119.47544,SHALL,43.0,0
373026,-31.438545,119.47552,SHALL,21.072,372881,-31.438545,119.47552,SHALL,32.0,0
373057,-31.447565,119.47556,SHALL,24.492,372920,-31.447565,119.47556,SHALL,15.0,0
373242,-31.436237,119.475586,SHALL,30.403,372640,-31.436237,119.475586,SHALL,59.0,0
373110,-31.445255,119.47563,SHALL,25.033,372621,-31.445255,119.47563,SHALL,12.0,0
373164,-31.442947,119.47571,SHALL,24.492,372902,-31.442947,119.47571,SHALL,26.0,0
13359952,-30.011316,119.47575,SOIL,41.451,13355073,-30.011316,119.47575,SOIL,15.0,0
372969,-31.440638,119.47578,SHALL,21.072,372677,-31.440638,119.47578,SHALL,42.0,0
373027,-31.43833,119.47585,SHALL,24.492,372882,-31.43833,119.47585,SHALL,31.0,0
3492314,-30.00281,119.47588,SOIL,22.212,13355039,-30.00281,119.47588,SOIL,14.0,0
373058,-31.447348,119.4759,SHALL,25.033,372921,-31.447348,119.4759,SHALL,11.0,0
373111,-31.445038,119.47597,SHALL,25.033,372617,-31.445038,119.47597,SHALL,9.0,0
373165,-31.44273,119.47604,SHALL,24.492,372903,-31.44273,119.47604,SHALL,24.0,0
372970,-31.44042,119.47611,SHALL,21.072,372673,-31.44042,119.47611,SHALL,41.0,0
373028,-31.43811,119.47619,SHALL,25.033,372883,-31.43811,119.47619,SHALL,35.0,0
373059,-31.447128,119.476234,SHALL,25.033,372922,-31.447128,119.476234,SHALL,10.0,0
13359561,-30.006834,119.476265,SOIL,28.52,13355058,-30.006834,119.476265,SOIL,26.0,0
373112,-31.44482,119.4763,SHALL,25.033,372616,-31.44482,119.4763,SHALL,8.0,0
373166,-31.44251,119.47638,SHALL,25.033,372904,-31.44251,119.47638,SHALL,18.0,0
372971,-31.440203,119.47645,SHALL,21.072,372671,-31.440203,119.47645,SHALL,38.0,0
373029,-31.437893,119.476524,SHALL,25.033,372884,-31.437893,119.476524,SHALL,34.0,0
373113,-31.444603,119.47664,SHALL,25.033,372615,-31.444603,119.47664,SHALL,8.0,0
13359953,-30.01085,119.47664,SOIL,32.411,13355074,-30.01085,119.47664,SOIL,13.0,0
373167,-31.442293,119.476715,SHALL,25.033,372905,-31.442293,119.476715,SHALL,27.0,0
2556691,-30.00234,119.476776,SOIL,21.673,13355040,-30.00234,119.476776,SOIL,13.0,0
372972,-31.439985,119.47678,SHALL,21.072,372670,-31.439985,119.47678,SHALL,23.0,0
373114,-31.444386,119.476974,SHALL,25.033,372620,-31.444386,119.476974,SHALL,11.0,0
373168,-31.442076,119.47705,SHALL,24.492,372906,-31.442076,119.47705,SHALL,26.0,0
372973,-31.439768,119.47712,SHALL,25.033,372669,-31.439768,119.47712,SHALL,33.0,0
